44, 105.52
45, 105.05
43, 84.02
43, 81.40
43, 106.36
44, 103.94
48, 96.68
43, 86.31
43, 74.42
44, 108.25
45, 102.84
43, 89.99
43, 86.53
43, 71.61
44, 107.18
48, 93.96
43, 85.35
43, 85.87
44, 102.30
45, 106.84
43, 81.50
43, 84.19
43, 97.76
44, 105.54
48, 94.47
43, 86.53
43, 82.71
44, 108.16
46, 101.22
43, 85.21
43, 86.88
44, 82.01
45, 100.90
43, 82.25
43, 85.98
43, 88.53
45, 101.26
47, 107.76
43, 71.21
43, 84.72
44, 94.93
46, 99.07
43, 85.91
43, 86.02
44, 104.73
45, 105.41
44, 86.37
43, 83.70
43, 106.65
45, 108.11
47, 106.31
43, 86.79
43, 85.49
44, 103.56
46, 108.55
43, 85.90
43, 76.64
44, 106.90
45, 97.37
44, 83.28
43, 85.80
43, 89.14
45, 95.86
47, 87.08
43, 86.41
43, 73.90
44, 100.35
47, 108.27
43, 75.12
43, 85.11
44, 100.83
46, 104.52
43, 78.68
43, 82.36
44, 108.87
45, 99.82
43, 85.79
43, 85.75
44, 91.22
45, 94.28
47, 106.87
43, 75.99
43, 85.55
44, 107.34
47, 94.33
43, 85.63
43, 86.61
44, 98.32
